,text,label
12795,ㄎㄧㄤ到不行,negative
18137,差的是另外一個XD,negative
28860,太短,negative
6872,萌高,positive
26741,謝謝,positive
20261,很兇欸 火氣不要那麼大,negative
22736,@js p @陳彥維 感謝糾正,positive
19525,越來越亂,negative
7971,員工就是喜歡找這種愛加班的,positive
27814,這場實力有差，等看實力相當的下一場,negative
1014,二連霸可以吧,positive
31464,nice,positive
32485,感恩節,positive
26623,@yves flores true,positive
32789,連續彈跳 好鬼,negative
7474,真假有革命情感喔？！,negative
4425,山木公謝謝,positive
23237,中邪了,negative
17496,不論年紀 多鼓勵都是好事ㄚ,positive
8890,好腰力  笑得满地打滚 ,positive
26439,即便落後還是很有對抗性,positive
9944,又打到30這樣 笑得满地打滚 ,positive
26700, 笑哭了 ,negative
31830,太扛了吧,negative
44,congrta!,positive
6618, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
15119,又平了,neutral
7380,好無奈的感覺,negative
17440,有mic 蠻好笑的嘻嘻,positive
13261,反轉!!!,negative
7973,掌聲鼓勵鼓勵,positive
25702,這顆很美,positive
740,很有他的風格,positive
31814,戴耳機聲音超清楚,positive
17860,破萬了,negative
30548,完美起跳線阿,positive
17935,非常積極,positive
14615,意外的可愛,positive
24035,簡顯明是受傷嗎?,negative
18681,兩隊都打得超棒,positive
27031,中華隊有破蛋ㄇ,negative
29709, 笑得满地打滚 ,positive
29664,waaaaah!,positive
21172,yoo nice ,positive
32504,這個白眼好好笑,positive
5334,一直亂講話的是不是不知道金治老師有多兇 笑哭了 ,negative
15085,準備好了,positive
30325,哇哇哇,positive
5963,比愛心在幾分的時候呀,positive
28318,謝謝！,positive
32750,有興趣唱饒舌嗎！ 恳求的脸 ,positive
10639,哇哇,positive
12261,Like the stream guys support hop ,positive
698,A+老二真的很難守,negative
2887,整個嚇到,negative
6749,善用封鎖空,positive
9614,太高了,negative
25294,小焦開始送溫暖,positive
18815,哇~~~~~~~,positive
4205,這球的跳躍好棒,positive
20797,漂亮,positive
9206,太長,negative
18173,感覺從禮拜五晚上開始比較好,positive
31227,又是3米 太扯了！,negative
4267,第一局就這麼拼了，後面恐怕要斯殺了,negative
17782,笑死,negative
1992,2隊都很難過,negative
13050,心臟要死了,negative
3568,怎麼差很多  斜眼笑  ,negative
18983,要像廖爸爸依樣愛他,positive
2277,嘉永老師撐全場辛苦了 致敬  致敬  致敬 ,positive
17012,李權好可愛 花痴的猫 ,positive
16304,今天配給黃政良的好像不太好,negative
29873,太爛,negative
11096,被黑掉了,negative
4874,拚穩定度跟意志力,positive
6733,笑死,negative
12274,組這種陣容可以讓學生隊拿到局數真的阿哈,positive
6334,周有實力啊，而且越打越好,positive
10357,ㄠ喲好漂亮,positive
32509,夸张啊,negative
13540,超好!!!,positive
28401,為了生活 尊重選擇職業無貴賤 有需求就有供給,positive
19066,可是好像很難!?,negative
1119,發的好,positive
1671,很好很好,positive
18552,我要吐了,negative
14852,大家留言都很有趣,positive
4295,彰師吧,positive
11579,人生觀……,positive
12969,好啦,positive
8857,温是英雄！,positive
5224,成功,positive
19952,把看板打壞..,negative
17116,比愛心快點,positive
26763,新年快樂 聚会笑脸 跨年和元旦比賽辛苦了 女生鞠躬 ,positive
5988,ok啦,positive
11233,心態爆炸?,negative
10017,可以的謝謝,positive
29718,選走? 是上大學了好嗎,positive
12594,6713人 好多,positive
9982,超想,positive
28905,這樣打很危險,negative
3647,wah nice set 1,positive
28974,差點要直擊臉部了,negative
11166,妳要更新啦~200多贊了,positive
14641,靠!!!,positive
18361,這戰術太近了吧,negative
28352,"速度好快@@""",positive
32207,許好誇張,positive
17472,穩定度,positive
22754,可惡啊,negative
15783,差低,negative
28382,go bagunas,positive
28570,彰師,positive
27201,Bia!,positive
2398,好刁鑽,positive
6925,台湾好像运动都很差捏,negative
17923,謝了,positive
8267,那是对方失误呀,negative
15645,哇4分差,negative
18527,運動員愛吃香蕉,positive
25711,剛好在高屏溪邊,positive
21308,@AJ same LOL!,positive
29619,怕就是關鍵 失常啊…,negative
30555,no 20 of Mizuno is really good  鼓掌  鼓掌  鼓掌 ,positive
29332,家昌哀居有,positive
1580,兇巴巴的XD,negative
7932,发型有帮助喔,positive
10404,看泰國女排很歡樂ㄟ,positive
14954,擾亂一下大家心情,negative
5887,nice one,positive
20225,好激烈,positive
4783,開心 聚会笑脸 ,positive
23447,被黑掉,negative
6465,許春蓮跳發很經典（以前台灣還可以參加大獎賽的時候,positive
3155,是聲音比較好聽的那個  斜眼笑  ,positive
385,她大概很不能接受隊友一直接噴,negative
29857,謝謝李老師,positive
25878,兩邊都好棒,positive
9950,胡曉珮今天也打不好,negative
2085,沒辦法 真的太晚 還要打球算是一件很累人的事,negative
11432,好好笑 啥啊,positive
4724,彰師,positive
3120,有退冰就好 怕放到壞掉,negative
28150,下雨導電 電流亂竄 ,negative
13585,都辛苦了 兩邊都很感人,positive
29248,阿暉你啦,positive
21986,笑死,negative
29454,96公里的球速 可怕,negative
7489,汪動作很流暢,positive
6829,差點把椅子踩碎,negative
16238,曼亞~~~又是超威,positive
9528,笑死 這就是國軍隨便調打太陽餅的實力 太陽餅學著點,negative
7913,生氣,negative
11056,感覺兩隊體力都耗盡了,negative
24112,小毛 可愛:yougotthis:,positive
16390,發爐超好笑,positive
14812,幸運球，行到底。,positive
27646,太扯,negative
7701,太扯,negative
8973,這麼說你很常被罵嘍,negative
8763,是不是真的覺得自己很兇,negative
7986,彩帶囉,positive
13017,nice,positive
6096,一週每天比賽真的很拚,positive
27286, 笑得满地打滚  笑得满地打滚 ,positive
19119, 菠萝  菠萝  菠萝  菠萝  菠萝 ,positive
15553,還行,positive
19136,nice  鼓掌  鼓掌  鼓掌 ,positive
5272,哈囉,positive
7374,收音超好,positive
1481,好嗨,positive
9630,nice.,positive
29576,黃鷹給我跳起來 笑得满地打滚 ,positive
14548,笑死,negative
12187,開心啦！,positive
13321,傻眼,negative
1661,當場練！,positive
13621,Bia!!!!!! You are my hero!!!!,positive
24702,可惡我要哭了,negative
1648,嚇死人了,negative
28435,快,positive
8472,Nice,positive
16135,阿森真的很會講話,positive
13131,感謝為排球付出,positive
2396, 在比意志力,positive
20695,亂了,negative
11783,太扯了,negative
8030,守的好,positive
25309,那次真的超經典,positive
18413,廣告掉400人…  单眼吐舌 ,negative
3768,嗨爆了,negative
12670,好罩,positive
2561,這裡也有人在恨熊熊嗎?,negative
31132,桃園綜合體育館好大啊！,positive
2082,太狠了,negative
21494,開心小龍快樂打球！,positive
23655,一波亂流 電流亂竄,negative
29903,哇!,positive
32482,好好練比較實在,positive
5213,好特別,positive
31099,該屬 等等要倒垃圾…,negative
19425,真的多 失望但如释重负 ,negative
7696,超扯,negative
19444,"我是說我覺得打越久越好, 我又不代表所有人",positive
24962,直接逆轉 笑哭了 ,negative
28374,有哪個排球元比較壯嗎 都好瘦,positive
83,我要嚇死了,negative
5992,太陽已殞落了被隕石擊落,negative
8623,哇!,positive
16076,看阿發打球好舒壓,positive
26767,值回票價,positive
655,有洋將真好,positive
28409,高偉宸,positive
13736,好調侃,positive
22551,被識破,negative
10837,戲劇性十足 大笑 ,positive
29359,積分應該還可以再提高,positive
29241,超好笑,positive
1650,快多來乾爹讓我們有其他廣告可以看啊 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
25444,好準,positive
28144, 聚会笑脸 ,positive
29856,蔡今天不錯唷,positive
15480,阿非還是跳不太起來 而且球位置也不好,negative
3781,感覺無法五橘,negative
15399,笑死XDD,negative
12116,不看錄影 堅持己見反而不好,negative
1298,Congratulations!!!  鹰  鹰  鹰 ,positive
29676,蘭死\,negative
15507,好穩,positive
25152,鏝哥真的很 可 ,positive
14325,壓力給滿,positive
26983,一個sport好多種發音XDDD,positive
1707,HOT SPORTS 其實可以考慮一下也服務一下菲律賓的球友(好多球迷),positive
24374,感覺兩米長人 打得有點悶,negative
28890,carla ok,positive
5976,防疫有夠失敗，每天還是死一堆人。,negative
25680,快吐了,negative
21559,超直 強,positive
31303,可以順便研究180-190站著摸高的結果嗎 笑得满地打滚 ,positive
25284,小可愛與小霸氣,positive
1161,誰髒話罵這麼大聲 笑死,negative
18091,阿州綁頭帶很適合,positive
7128,尋找下一個西田有志,positive
20438,哇丟死,negative
2279,為情消瘦為愛感冒,positive
13117,提起一次 傷一次,negative
25923,好棒,positive
5628,他的彈性太鬼了,negative
9496, 笑得满地打滚  笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
11948, 笑得满地打滚  笑得满地打滚 ,positive
9101,林冠州跳好高,positive
28556, 恶心  恶心  牛仔帽脸  恶心  恶心  恶心 ,negative
25317,哇阿啊！！！,positive
20456,太扯,negative
7487,黑哥！,negative
7236,還可以聊ㄝ,positive
25566,確實,positive
32807,Bia nice,positive
5171, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
5854,第一次有成功 竟還有兩次,positive
20385,oh my god,positive
26570,哇噻，這..好好笑,positive
13604,太誇張了吧,negative
10530,激烈的隊友溝通,positive
14586,看來這場無懸念,neutral
23147,很同意,positive
22291,蔡先生我們是同夥的,positive
5605, 笑得满地打滚  笑得满地打滚 ,positive
30955,國軍的威力,positive
14006,點頭太可愛了吧 笑哭了 ,positive
17524,閃的好,positive
18384,可能有學到我的精髓 睁眼捂嘴  睁眼捂嘴  笑得满地打滚  笑得满地打滚 ,positive
28226,謝謝,positive
31228,好像認真了,positive
20503,我的媽祖,positive
1268,每次輸分就要生氣，那不就氣死了,negative
2777,第三局加過十點效果加滿欸  笑得满地打滚 ,positive
9246,糟糕~~要吃太陽餅了,negative
11972,太誇張啦～ 超好笑,positive
15673,這個長官不錯,positive
290,超值得收視的,positive
7266,舒服,positive
5936, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
27412,溫！！,positive
9277,哇！,positive
20603,今天的開場頗有創意！,positive
7592,好爛,positive
25823,哪隊最有機會阿,positive
19913,成功了,positive
11672,感覺一個人問兩個問題好像不錯,positive
18158,辣個拿外送不穿衣服ㄉ男人,negative
26534,焦可愛！！！,positive
8298,怎麼有人說垃圾?,negative
31424,打出水準，真的排球精進很多欸,positive
26503,太可愛,positive
3502,影子作圖一定很可愛,positive
7676,就怕他突然掉線,negative
7692,Bia很難守,negative
5342,哇！！！！！,positive
660,笑死...,negative
11941,漂亮,positive
16986,我快哭了,negative
6726,想當年以前的曼亞打球還怕怕的,negative
25707, 笑得满地打滚 ,positive
23645,是受傷嗎還是單純被換,negative
6308,是怕音樂版權問題才沒聲音嗎?,negative
2843,嚇死,negative
2475,西米可能台語都講得比我好（？,positive
11431,剛好3月底,positive
32,合體!!,positive
5750,非常不建議打排球帶眼鏡,negative
13221,打球的都可爱,positive
23917,偷臭,negative
31122,她能養好傷回來真是太好了 那次感覺傷的蠻重,positive
9603,可愛XD,positive
7403, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
21292,吃勝利早點,positive
12337,3 more!,positive
19342,nice play,positive
20832,加班配熱可可真不錯欸,positive
24115,聲線太近了,negative
9734,簡老師好強,positive
26070,感謝,positive
6112,球都丟超低的,negative
91,痛苦:)..收銀員,negative
26648,可愛的鬼,positive
28611,終於 等到你發言了 封鎖您 真開心…,positive
28620,今年多一隊感覺賽程都不太好,negative
11254,閃丸!,positive
12672,虐心環節…,negative
24533,真的假的 挑眉 ,negative
25171,偷襲失敗,negative
4848,亂了，我真的亂了，怎會是這樣，說放棄就放棄。,negative
24217,好棒呀,positive
1752,沒錯 訪問好很多,positive
30096,紅牌啦！,positive
25150,一球入魂,positive
25588,也太可愛,positive
59,太突然了啦,negative
6965,太扯,negative
14495,胡曉珮球感太差,negative
22345,好好笑,positive
6313,蔡小幼棒！,positive
14359,這兩隊真的好美,positive
12621,吳要爆氣了,negative
19784,每一場都這樣 門票應該很好賣,positive
3491,謝謝大家的回覆～,positive
21391,光當年100學年高中冠軍賽的就5個人,positive
22302,too strong nice,positive
235,笑死,negative
20105,球迷朋友討論球賽狀況 是合理的,positive
25737,鬼良,negative
20903,這個人的訪問聽起來舒服多了,positive
6472,真的美腿,positive
5079,好來回,positive
30949,玻璃高度果然這樣 斜眼笑 太高容易摔碎,negative
6917,"問個笨問題, 場內應該不能飲食，現場看要等賽後才能出去吃飯嗎?",negative
9569,好了啦只會無腦洗版,positive
7413,太意外,negative
3578,心亂了,negative
26948,傻眼 太陽被二軍打到快哭了,negative
21479,超干擾人看比賽的,negative
30640,可怕,negative
13906,練球很重要啊,positive
3906,經紀,positive
23924,可以聊天了,positive
6067,太鬼啦,negative
13882,感謝解惑~~~,positive
11802,太棒了 想看四局或五局,positive
23258,大家耳朵好好 都聽得出來,positive
18870,別受傷了,negative
18772,身高又是硬傷,negative
25,這肉包... 有毒,negative
14476,真的超難看,negative
22067,精益求精,positive
5870,太扯,negative
9751,下週冠軍,positive
26057,愛之深責之切,positive
20318,真的很喜歡NL 但是NL粉絲素質…,positive
15382,nice,positive
1374,太過份的直接封鎖無視喔 ,negative
14651,私下就好好的啦,positive
13957,先拿一局好嗎,positive
30002,這兩天的比賽都好精采啊,positive
32413,太扯⋯⋯,negative
3631,來回球好多！大家體能都很好欸！,positive
8281,luh good yun ah???!,positive
4807,全聯先生,positive
10115,採訪 stella,positive
15485,謝謝有風度的大家,positive
9493,Cool  墨镜笑脸 ,positive
27881,很多人不認同吧....,negative
21769,臭嘴,negative
10347,怪怪的,negative
11207,謝謝,positive
2380,強化身高 笑得满地打滚 ,positive
29371,記分錯了,negative
1993,Bia!,positive
28160,這球速什麼鬼..,negative
32145,笑死,negative
26907,好快,positive
30167,笑死,negative
14287,有人說他醜嗎????,negative
15898,CONTI今天真的瘋了,negative
29349,巔峰要持續，高峰期,positive
12653, 大笑  大笑 ,positive
23168,溫!!!!,positive
28999,Sayang ang 200% effort ng Apollo. Sana Ipananlo nila yung set para sweet comeback.,positive
27207,嚇死,negative
17188,感覺很痛,negative
10094,好的 女生鞠躬 中等浅肤色  女生鞠躬 中等浅肤色  女生鞠躬 中等浅肤色 ,positive
14345,差滴,negative
28247,昨天五局太累了,negative
27798,傻眼,negative
3489, 笑哭了 ,negative
12062,他們真的進步很多,positive
15220,不錯,positive
4754,這一球很傷,negative
9542,思南實力真的不行 ,negative
32043,難得第一局開始不錯,positive
31986,敏敏好棒,positive
17682,也太晚,negative
23163,香香的,positive
5263, 得意  得意  得意 ,positive
10186,好色,positive
17546,好像剛好跟譚媞錯開,positive
32324,亂了,negative
19566, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
31917,要破音幾次  笑哭了 ,negative
11748,好準喔,positive
21876,陳建中好有錢,positive
18280,謝謝各位幫忙解釋...:goodvibes::goodvibes:,positive
15345,大學生好嗨,positive
4074,臉董看起來很生氣,negative
30638,真的好意外,positive
9921,有點尬,negative
22364,笑死,negative
20128,我真的要被小幼笑死了,negative
2081,大力出奇蹟,positive
21182,他是累犯了,negative
2460,學妹很謙虛,positive
15040,Bor time. 飞吻 ,positive
31800,深呼吸,positive
4102,通通有獎的概念,positive
10877,心臟跳好快,positive
32637,Niceee,positive
5258,哭了,negative
18093,漂亮,positive
22320,元宵節快樂~,positive
11959,我的良 ,positive
1559,太狠了今天,negative
4524,還好我今天不用上課,positive
27762,只能等賽後訪問才知道為什麼生氣,negative
18531,思萳好搶戲 笑得满地打滚 ,positive
31949,5分內還可以 接受,positive
5166,討論區一定更豐富,positive
19483,放的好 ,positive
29188,"真是漂亮, 整個折了180度",positive
18845,:goodvibes:,positive
30900,我寶貝,positive
16017,這球漂亮啊,positive
25389,後滾翻也很優雅ww,positive
31765,阿洲不錯,positive
15315,敏應該是有傷所以沒被選上還算情有可原,negative
2453,Congrats mga angkols,positive
24911,congrats,positive
11741,線審 慘了,negative
7145,已經打了一週了！今天就打快樂吧！,positive
9449,佳曼,positive
27401,30分了 太扯,negative
31771,諧音剛好 斜眼笑 ,positive
4169,魔獸隊友太雷,negative
2755,+安好強,positive
20625,好閃,positive
23647,開心就好,positive
9846,哭了,negative
18910,曾祥軍長的真的好像chooveeyyyyyyyy,positive
17324,主持偏見太重,negative
14045,差滴,negative
29382,好可愛,positive
17130,笑死,negative
9289,情維也受傷的樣子,negative
7852,好養眼,positive
9868,3球很快的啦,positive
5318,孫玥有印象了,positive
8939,熊熊喜歡打籃球啦,positive
25105,nice one WS,positive
22951,週末夜 來個五顆橘子不好嗎?,negative
18252,加班王捷盛,positive
5928,感覺打到下巴,negative
32194,慢慢調整過來，一定可以的,positive
32081,漂亮,positive
11757,平了,neutral
18274,禮讓的美德,positive
2054, 笑哭了 嗨,negative
16717,跳很高vs跳更高的比賽,positive
25845,是錯覺嗎,negative
396,開心打開心打,positive
8755,我真的快笑死了！,negative
3407,搞不好有變數,negative
1905,續命成功,positive
627,今天最有價值的一場比賽,positive
14727,問阿勇啊,positive
3436,他一直以來都很好笑,positive
16043,回敬一顆,positive
5581,sa mga Noypi wag masyado prideful nakakahiya sa mga Taiwanese low-key lang tayo please.,positive
27007,感覺像老大哥欺負小老弟XD,negative
12400,黃雋超壯的,positive
3355,温！,positive
13825,哇!!,positive
22886,太難了,negative
7990,好棒,positive
30520,又平了,neutral
10148,體力是很大考驗,positive
4259,那太難了，你要的水準可能要世錦賽才有了,negative
11146,台師大預賽好像全勝,positive
28412,漂亮,positive
29363,我愛曉珮,positive
21971,明天會更好,positive
6687,李權洪到底在幹嘛，好想看他,positive
27488,愛斯球,positive
15407,不可以這樣說 ,negative
8108,台灣很幸運，有一個不管花多少錢都這麼熱愛這項運動的人。,positive
4827,笑死,negative
27278,差滴,negative
24380,1反差,negative
14897,温！,positive
11565,直線扣得漂亮,positive
6804,這局 Bia 要發飆了,negative
401,手心出汗了,negative
25344,這球好的,positive
11773,錯了,negative
17443,哇！,positive
29087,真的乘風破浪了！,negative
13984,受傷 ,negative
18061,最慘的是整天都5局,negative
31391,愛熊熊,positive
30064, 安静的脸  安静的脸  安静的脸 ,neutral
211,氣氛大師,positive
7886,怪怪的,negative
24481,辛苦了 女生鞠躬  女生鞠躬  女生鞠躬 ,positive
16784,氣氛對了,positive
21951,明天肯定會很多人,positive
28851,好多洋將,positive
11568,被打爛了,negative
2493,很難啦,negative
14347, 笑得满地打滚  笑得满地打滚 ,positive
29108,被干擾到,negative
14596,心態崩了,negative
25324,今天好熱鬧 脸红 ,positive
15357,謝謝冷靜喵回答 羞涩微笑 ,positive
30249,Good Receive lang guys! para maka atake ng maayos!,positive
28802,遠比例行賽 很努力 很拚 雙方 ,positive
5430,阿非受得傷很嚴重嗎?當初沒有跟到,negative
7661, 热饮 ,positive
15146,好罕見,positive
31356,偷臭,negative
2569,對 彰師大,positive
30362,腰力好,positive
6500,擦球真的美,positive
13295,好狠,positive
19523,漂亮,positive
29237,好棒喔,positive
6985,維持住,positive
4886,冠軍！！！,positive
7934,笑死,negative
7717,笑得很開心,positive
16560,這場也很拚,positive
17928,諧星xddddd,positive
12578,殷郁婷老師教書人超好 都可以跟大家當朋友 可能也是當媽媽的關係,positive
13200,雙方都超棒,positive
27536,真得好笑,positive
11269,接下來這分很關鍵！,positive
2729,感謝,positive
16343,傷阿,negative
2494,高級酸,negative
26118,心情也沒差吧,neutral
4932,沛高～,positive
12023,一萬美金,positive
27538,布在報仇了,negative
30764,成大攝影器材好吧,positive
24439,感謝感謝 ~,positive
31143,洪也好跳,positive
22732,哇！,positive
14052,謝謝,positive
11960,笑死,negative
16173,黃曼亞這球強,positive
28219,太可愛了,positive
3307,大家可以回家了,positive
14631,好棒 恳求的脸  恳求的脸  恳求的脸  恳求的脸 ,positive
3278,哈,positive
4474,士氣大傷啊…,negative
5460,太笨重,negative
31895,這場的熱度有些不給力！,negative
18659,笑死,negative
26997,五局邁進的情況,positive
9979,Hop Sports... 心叹号 ,positive
25106,真的被抓死死,negative
19537,電眼兄弟顏值更有看頭,positive
12352,美靜老師辛苦了,positive
13498,連懂可愛,positive
28199,陳玠甫!,positive
14845,傷啊,negative
6593,敏漢有更兇,negative
29391,老師跑很快喔 笑得满地打滚 ,positive
30854,靜瑩開刀後復健復出 狀況還不錯 很替她開心,positive
17149,超手,positive
32071,差滴,negative
32367,棉花糖打球超好笑,positive
10634,可以查,positive
15608,聲音差很多欸,negative
6869,太水了,negative
28503,阿啾好棒！！！,positive
2903,天啊～ 笑得满地打滚 ,positive
6051,喔!來得及喔,positive
9687,我要看雅惠訪問,positive
10603,能拋我都好 笑得满地打滚 ,positive
20157,太漂亮了,positive
11092,吳致廷生日快樂,positive
18578,感謝,positive
12254,大家心臟還安好嗎,positive
7371,沒錯,positive
8312,脽喊 太誇張,negative
25881,哇!!!,positive
15947,看失分比吧,negative
24267,比分差好多,negative
23474,觀眾瘋了,negative
12341,台灣體育風氣其實很差 你去日本看就知道 連社團都超認真在打,negative
10696,好險,positive
18161,總算有很順的攻守轉換了XDDDD,positive
5022,老闆看不下去了嗎,negative
8376,我覺得好冤,negative
20329,感謝,positive
30340,今天的賽程有夠滿欸,positive
25988,漏洞太開了,negative
32361,幹好屌,positive
12954,心機鬼大戰,negative
32167,美金沒在客氣欸愛了愛了,positive
21952,最開心的應該是後面兩隊 ,positive
23211,一直被虐,negative
11030, 笑哭了  笑哭了 ,negative
11405,好多術語XD,positive
1804,狀況不好 有人可以換 不用一直堅持XD,negative
9588,QWQ被虐了,negative
2746, 笑得满地打滚  笑得满地打滚 ,positive
13393,餵太兇了吧XDDD,negative
27472,哇!,positive
26497,太扯了,negative
24021,主砲變替補怪怪的,negative
22739,菲律賓算強吧,positive
26746,好狠,positive
14410,可以去吃宵夜了 笑得满地打滚 ,positive
17746,11分差！！！,negative
30258,好想加班喔⋯⋯,positive
17033,這落點漂亮,positive
12097,今天值回票價,positive
27998,ok~~~,positive
3934,全隊的功勞,positive
1007,好多美女，我好像看錯地方了。 笑哭了  笑哭了  笑哭了 ,negative
7770,被搞掉,negative
15132,好強,positive
668,福誠,positive
8694,溫奕凱,positive
23672,大家立春快樂,positive
12723,心臟很痛,negative
22025,玩躲避球好了,positive
11340, 吓死了 ,negative
32465,驚張,positive
30684,開心一點,positive
9080,好啊,positive
27105,這球太扯,negative
31254,非常不可以,negative
3298,至高能力夠,positive
28588,調整好 第二局好好,positive
3392,哈孝遠這麼罩,positive
20652,舒服,positive
31037,給還待在現場球迷一個respect ，太偉大了,positive
16922,那他適應得蠻好的,positive
2004,好誇張,positive
2722,好紅,positive
26554,Cola Chiang 那是肯定,positive
30162,台灣對外好像很常挫手,negative
16670,Good game!!!!,positive
192,漂亮,positive
12393,很麻煩的十字,negative
30816,因誤我相信絕地大反攻,negative
16129,太扯了,negative
19292,衣服=整體觀感,positive
7750,快死了我的心臟,negative
13274,這球好,positive
5499,好幸運！,positive
6439,給我乾淨流阿 ㄏㄏ,positive
13925,我快哭了,negative
1281, 笑哭了  笑哭了 ,negative
20417,比較沒爭議,neutral
31912,好ＨＩＧＨ,positive
26,應該不會有乾麵之類的吧 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
1930,哈國軍力量崛起！,positive
29493,沈拉傷還沒好嗎,negative
32208,CONTI今天太早嗨了，第四局草草結束了,negative
11804,頭髮不算愛,negative
25882,亞太網路爛到爆,negative
19856,感覺對了,positive
27296,結束超尷尬訪問 興奮到爆音,negative
13501,態度真的還是好積極 含泪的笑脸 ,positive
4228,潘這兩球不錯唷,positive
10054,超級可悲,negative
26639,太扯了吧,negative
312,人太重了，出不去,negative
20283,書和好棒!!!!!,positive
17067,兩對的張力真的很夠高,positive
5379,亂發,negative
22615, 鹰  双感叹号 ,positive
16758,柯打刺客的,negative
14351,破萬了,negative
13027,美女,positive
16249,反應速度真快,positive
5608,評术员很吵,negative
24205,太扯了,negative
31708,其榮今天揭發qq,positive
4462,(但我也覺得真的醜,negative
17009,畢竟今天很多學生球迷,positive
2996,感謝說明~~,positive
8010,洪感覺心累,negative
28301,少了兩大核心還是嚴重重大…,negative
3432,太誇張了,negative
28244,簡受傷？,negative
8606,這個字體配棉花糖色還不錯啊XD,positive
25452,讓一追三 很合理,positive
31212,啦啦隊好香,positive
32334,雖然這樣但是訪恩得也很開心,positive
12855,好吵喔,positive
9624,好了啦 不要再說換位了,positive
13503,Good,positive
10596,現場肯定好聽,positive
14062,好玩一直打,positive
30407,受傷,negative
4875,對呀 超傷心 含泪的笑脸 ,negative
21263,不行啦,negative
22967,啦啦隊好好玩！,positive
29738,搞怪球迷！,negative
15495,站著發就死了,negative
3922,感恩,positive
27417,現場觀眾花五百or 一千進場看你季後賽練兵 真的很敢欸,positive
24134,温！,positive
9713,吱吱 真的假的？,negative
29943,彰師操場這個月初整修完成了喔,positive
31215,我哈孝遠 哈迷,positive
9128,票價好貴XD,positive
19380,林泓立哈囉,positive
11723, 蠻熟悉喔,positive
16313,好多人啊,positive
22128,乾差一點 嚇死,negative
14650,什麼鬼,negative
1031,阿得福星!!!!,positive
2101,好含蓄XDDD,positive
19677,訊號不好@@,negative
12343,強強對決打好打滿,positive
9171,太誇張了啦！！！,negative
21910,abc 漢堡也不錯,positive
22976,google了一下趙蕊蕊，我還是支持孫玥XD,positive
4393,笑死,negative
25353,差點被爆投,negative
14847,底線那顆球超危險,negative
1152,確實,positive
16946,speed!,positive
15572,好好笑,positive
13537, 鹰 :yougotthis:,positive
20669,感恩，就印象中美靜老師跟基隆有某種連結,positive
23437,太可愛ㄜ,positive
31378,你好问:yougotthis::virtualhug:候我所有非常漂亮和美丽的朋友我非常爱你非常好非常快乐 我送你爱很多和平幸福,positive
26257,宥辰在秀,positive
3423,胡這球好,positive
17059,謝謝阿姨,positive
26180,沒關係在一球,neutral
23310,暉姑良,positive
17041,飛好遠,positive
24988,hug you #9 apollo you give ur best,positive
24590,respect,positive
10625,亂問問題笑死,negative
13768,好啦你接最好,positive
31611,難了,negative
18483,氣被拐走了,negative
4199,可以呀！他才小五 笑得满地打滚  笑得满地打滚 ,positive
10989,排球入門高 但是觀賞門檻還不錯,positive
15664,收音不錯,positive
21228,謝謝,positive
9058,不知如何是好,positive
28441,平,neutral
9057,不要惹他們不開心,negative
14645,Barros 現在是巴西的女參議員還是很漂亮,positive
30932,愛ㄍㄧㄥ,positive
10702,高大的男人中年以後好有魅力,positive
14523,這個B快真不錯,positive
22010,歡迎來台灣玩~兼看比賽,positive
7209,太黑了吧,negative
2135,漂亮,positive
4622,我快哭了,negative
5604,祥明好強喔,positive
30010,妹妹輸給職棒冠軍戰XD,positive
18397,今天看到比賽的球迷超幸運,positive
18419,關鍵分差太多了......,negative
16327,熊熊去旁邊坐好,positive
3862,西米這球有扯,negative
6845,棒,positive
26514,原來！ 笑哭了  笑哭了  笑哭了 ,negative
346,你要臭誰可以不要洗版,negative
30486,冠軍點@!@@,positive
8625,平了,neutral
585,好巴西風,positive
19921,飛好高,positive
21064,創新高度,positive
526,好快,positive
6098,拐氣,negative
24837,爆發力真好,positive
21685,哇!,positive
19507,台語：沒關係 繼續追,neutral
30926,沛漳啦,positive
28803,錢明星,positive
7477,幹嘛減，增加對戰組合不錯,positive
5067,可以這樣公器私用欸 笑得满地打滚 ,positive
26866,打錯,negative
32656,差點搞笑掉分,negative
12798,nice game 1-1,positive
13270,餓了,negative
22488,分數錯了,negative
4718,差一分輸掉 會很懊悔,negative
25874,太好了 有更多比賽看,positive
20355,南投好害怕,negative
11115,好狠,positive
7412,不要這樣衝收視率 太可怕,negative
1082,加班開心,positive
9702,好青春啊！！！,positive
18843,可以喔,positive
19751,開搞笑死,negative
28793,膝蓋不舒服,negative
144,突襲成功,positive
21464,大力摧咧,negative
24536,不錯 反超了,positive
4123,你可以的,positive
12722,且身材又高,positive
29433,落點真棒,positive
13460,我記得是白人,neutral
32398,張育陞日本打好好的回來幹麻,positive
2673,高血壓了,negative
