index,text,球迷的聊天,label_1,score_1,label_2,score_2
42400,888888888888888888888888,1,positive,0.5462917685508728,positive,0.9998244643211364
42401,晚安,1,,,positive,0.9990178346633912
42402,午安,1,positive,0.5083940625190735,positive,0.9994851350784302
42403, 喜笑颜开 ,1,positive,0.9046531319618224,positive,0.9997537732124328
42404,暫時換得,1,,,negative,0.6633853316307068
42405,了解 謝謝,1,positive,0.8807076215744019,positive,0.9995390176773072
42406,摸到,1,,,negative,0.9503917694091796
42407,曉珮你484變胖了,1,,,negative,0.5981051921844482
42408,他姊廖佳蓉,1,positive,0.7335107922554016,positive,0.5098695158958435
42409,漂亮,1,positive,0.9635010361671448,positive,0.9997112154960632
42410,佩甄強喔,1,positive,0.8968833088874817,positive,0.9951924085617064
42411,用鼓勵代替責罵,1,,,positive,0.9196775555610656
42412,佩甄elbowcough,1,positive,0.5865672826766968,positive,0.9959207773208618
42413,佩甄,1,positive,0.7282294034957886,positive,0.7831491231918335
42414,兩邊是不是不只一對姊妹,1,,,negative,0.7607632875442505
42415,說好不打人的,1,,,negative,0.998626947402954
42416,xD,1,,,negative,0.8858829140663147
42417,嗨起來,1,,,positive,0.9978981018066406
42418,會鬆掉,1,negative,0.5773382186889648,negative,0.9994159936904908
42419,virtualhugelbowcough,1,positive,0.5351623892784119,negative,0.936141312122345
42420,哇時間過得很快企業排球要結束了,1,negative,0.5007477402687073,positive,0.999953031539917
42421,別逼這些妹妹畢竟他還有高中聯賽要打如果受傷就很麻煩,1,negative,0.6785011291503906,positive,0.9998308420181274
42422,開心一點,1,positive,0.7819467782974243,negative,0.999480664730072
42423,請多多鼓勵U20青女隊,1,positive,0.8010758757591248,positive,0.9939985275268556
42424,讓一下啦,1,positive,0.5905339121818542,positive,0.9925383925437928
42425,昨天兩隊不是才交手,1,,,positive,0.5721591114997864
42426,在中原嗎,1,,,positive,0.5026639103889465
42427,elbowcough,1,,,positive,0.9685912132263184
42428,66,1,,,negative,0.9838021993637084
42429,強,1,positive,0.7505502104759216,negative,0.5521082282066345
42430,比較期待今天的男排glassespurpleyellowdiamond,1,positive,0.5795572400093079,positive,0.9998294115066528
42431,not yet,1,,,negative,0.9995359182357788
42432,強,1,positive,0.7505502104759216,negative,0.5521082282066345
42433,欄的好,1,positive,0.9568303227424622,positive,0.9896939396858216
42434,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
42435, 给我打电话  给我打电话 ,1,,,positive,0.9297316670417786
42436,水,1,,,negative,0.9839837551116944
42437,有喔有喔,1,,,positive,0.9939756989479064
42438,elbowcough,1,,,positive,0.9685912132263184
42439,4局啦,1,positive,0.5566012859344482,positive,0.9988232254981996
42440,斷一局電,1,,,negative,0.99796861410141
42441,沒有摸到,1,,,negative,0.9998131394386292
42442,太矮了沒有摸到,1,negative,0.7849016189575195,negative,0.9992151260375975
42444,有,1,positive,0.6059287190437317,negative,0.6205645799636841
42446,6,1,positive,0.5378251075744629,negative,0.8920307159423828
42447,挖嘞,1,,,negative,0.9991268515586852
42448,00,1,positive,0.5131276845932007,negative,0.5578762888908386
42449,77,1,,,negative,0.9804953336715698
42450,氣斷了,1,negative,0.812126874923706,negative,0.9997676014900208
42451,30分打起來,1,,,negative,0.7720229625701904
42452,是賽末,1,,,negative,0.971365213394165
42453,阿,1,positive,0.5089758038520813,negative,0.8485174179077148
42455,7,1,positive,0.586987316608429,negative,0.7643494009971619
42456,沈芳誼,1,positive,0.7736417651176453,positive,0.6138380765914917
42457,賽末點阿  國文還好嗎,1,positive,0.8908267617225647,positive,0.8170872330665588
42458,為高分的一局,1,positive,0.5617194771766663,positive,0.9998223185539246
42459,快點休息準備莒光盃吧,1,positive,0.5767810940742493,positive,0.9999397993087769
42460, 笑哭了 ,1,negative,0.7029551863670349,positive,0.8228859305381775
42461,洪有說他大學要去哪嗎,1,,,negative,0.995042085647583
42462,希望是北市大,1,,,positive,0.9991875290870668
42463,為什麼去北市大,1,,,positive,0.999446451663971
42464,應該是等高中聯賽打完吧,1,,,positive,0.9972099661827089
42465,台師吧,1,positive,0.5479353666305542,negative,0.9984830021858216
42466,就是看她個人選擇了,1,positive,0.53128981590271,positive,0.9990719556808472
42467,去哪都好主要是要考得上 笑哭了 ,1,,,positive,0.9998935461044312
42469,全家抹茶霜淇淋 不錯,1,positive,0.94822758436203,positive,0.9998206496238708
42470,上次草莓沒跟到 可惡,1,,,negative,0.9983342289924622
42471,乖乖頭,1,,,positive,0.9999611377716064
42472,溫溫膝蓋好像會部舒服,1,positive,0.8136929273605347,positive,0.9999483823776244
42473,多了些,1,,,negative,0.9963388442993164
42474,小宇爆發,1,,,positive,0.8432738780975342
42475,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
42476,Ace 水哦,1,positive,0.6487945318222046,positive,0.6142343282699585
42477,三不管吊,1,,,negative,0.9999170303344728
42478,三不管,1,,,negative,0.9999285936355592
42479,再度禮讓 好禮貌,1,positive,0.9400753378868104,positive,0.9999332427978516
42480,又再說老人球 ,1,,,negative,0.9491309523582458
42481,怕撞在一起 ,1,negative,0.6317609548568726,negative,0.9994519352912904
42482,德州安打,1,positive,0.5357655882835388,positive,0.9992432594299316
42483,單摳,1,,,negative,0.8433225750923157
42484,不要受傷最重要,1,,,negative,0.8017361760139465
42485,左手沒有碰到標誌桿嗎,1,,,negative,0.9664770364761353
42486,不要再說老人球了吧,1,neutral,0.5352272391319275,negative,0.999922513961792
42487,表示經驗很好啊 又不是貶義,1,positive,0.8897263407707214,positive,0.9999722242355348
42488,很多時候就打老人球無誤啊 ,1,positive,0.6462423205375671,negative,0.9976937174797058
42489,大家都辛苦了連軸好幾天 恳求的脸  放声大哭 ,1,negative,0.7041743397712708,positive,0.8852791786193848
42490,被郭家銘的球打到一定會瘀青 龇牙咧嘴 ,1,negative,0.6190794706344604,negative,0.7326435446739197
42491,阿璽準備一下 做成心形的双手 ,1,positive,0.5634733438491821,positive,0.9883970618247986
42492,紹平有夠可愛啦,1,positive,0.8591193556785583,positive,0.9995251893997192
42493,阿璽 恳求的脸 ,1,positive,0.517940878868103,negative,0.679774820804596
42494,昂昂阿璽niceee,1,positive,0.8751968741416931,positive,0.9997033476829528
42495,大家好,1,positive,0.9778152108192444,negative,0.9791259765625
42496,大螢幕,1,,,positive,0.999952793121338
42497,裝忙,1,positive,0.5174846649169922,negative,0.9645783305168152
42498, 斜眼笑 ,1,,,positive,0.994211494922638
42499,按了按了,1,,,negative,0.7122007012367249
42500,xddd,1,,,positive,0.5311833620071411
42501,緩緩時間,1,,,positive,0.9418849349021912
42502,家銘該減重了,1,negative,0.5578576326370239,negative,0.7807397246360779
42504,阿璽nice ,1,positive,0.9165218472480774,positive,0.9999508857727052
42505,球在旁邊滾很危險 ,1,negative,0.7465410828590393,negative,0.9998328685760498
42506,102,1,positive,0.5362141132354736,negative,0.9296547174453736
42507,對,1,positive,0.6439812779426575,negative,0.6916255354881287
42508,是的,1,,,positive,0.9873151779174804
42509,31,1,,,negative,0.991444766521454
42510,嗯嗯,1,,,positive,0.946799099445343
42511,是的,1,,,positive,0.9873151779174804
42512,笑死,1,negative,0.8396041989326477,negative,0.9958176016807556
42513,阿璽好有趣,1,positive,0.949787974357605,positive,0.9995399713516236
42514,水,1,,,negative,0.9839837551116944
42515,水,1,,,negative,0.9839837551116944
42516,阿璽好可愛,1,positive,0.9173917174339294,positive,0.999967098236084
42517,因為我有問,1,negative,0.6156432628631592,positive,0.974610149860382
42518,所以會有,1,positive,0.5434525609016418,negative,0.9982085227966307
42519,你懂嗎,1,,,negative,0.9537381529808044
42520,我不懂,1,negative,0.621574342250824,negative,0.9998124241828918
42521,太喜歡了吧 笑得满地打滚 ,1,positive,0.9803552627563475,negative,0.820956826210022
42522, 吓死了 ,1,negative,0.9267365336418152,negative,0.989096462726593
42523,快樂阿璽打快樂球,1,positive,0.7620499730110168,positive,0.996622920036316
42524,正,1,positive,0.6343384981155396,negative,0.5249089598655701
42525,靠么包成這樣這麼快就好了,1,positive,0.7713605761528015,positive,0.9996590614318848
42526,腳傷好很多了昨天就開始上場了,1,negative,0.6480416059494019,positive,0.9999370574951172
42527,斜線,1,,,negative,0.998606026172638
42528,温 膝蓋狀況不好 按键 8 ,1,negative,0.7491543889045715,negative,0.999445378780365
42529,看完前面兩場比賽感覺真的等級有差,1,negative,0.9169302582740784,negative,0.9999430179595948
42530,雖然無關排名了,1,neutral,0.6506066918373108,positive,0.9990227222442628
42531,清水局,1,,,negative,0.9998804330825806
42532,練習賽模式開啟中,1,positive,0.7058042883872986,positive,0.9998704195022584
42533,畢竟還有大專盃,1,positive,0.5788581371307373,positive,0.9998387098312378
42534,這顆算有嗎,1,,,negative,0.97133868932724
42536,阿璽的快樂大家一起感受,1,positive,0.8537927865982056,positive,0.9974621534347534
42537,看阿璽打球好快樂XDDDDD,1,positive,0.7893694639205933,positive,0.9999747276306152
42538,好可愛XD,1,positive,0.9181820154190063,positive,0.9998561143875122
42539,容易得到快樂的阿璽 笑得满地打滚 ,1,positive,0.9196271300315856,positive,0.9999600648880004
42540,XDDD,1,positive,0.5024776458740234,positive,0.5311833620071411
42541,這褲子很好滑,1,positive,0.9491145014762878,positive,0.9999673366546632
42542,這種開心程度有種友誼賽的感覺XDD,1,positive,0.8667343854904175,negative,0.9946145415306092
42543,不受傷為原則吧,1,neutral,0.5586838126182556,negative,0.9240804314613342
42544,快樂阿璽快樂打球,1,positive,0.7702484726905823,positive,0.9987634420394896
42545,歡樂友情賽,1,positive,0.9598037600517272,positive,0.9802314639091492
42546,你只是想說X,1,,,negative,0.999434769153595
42547,不要打頭,1,neutral,0.5688471794128418,negative,0.9997530579566956
42548,月半,1,,,negative,0.9726982712745668
42549,想晚上要吃甚麼,1,,,negative,0.9994754195213318
42550,是,1,,,negative,0.8591436147689819
42551,原來是麻將大師,1,,,negative,0.8548359870910645
42552,完全沒差,1,positive,0.5264216661453247,negative,0.7784141302108765
42553,沒差別,1,positive,0.5829139947891235,negative,0.9989868998527528
42554,沒差啊,1,positive,0.5310084819793701,positive,0.955742597579956
42556,攝影師怕豹,1,negative,0.7372500896453857,negative,0.9873147010803224
42557,心情有差,1,negative,0.9771534204483032,negative,0.9999701976776124
42558,排名昨天就出了,1,,,positive,0.9911900758743286
42559,居然沒跳,1,,,negative,0.9998940229415894
42560,打快樂的,1,positive,0.7563183903694153,positive,0.9771807193756104
42561,心情也沒差吧,1,neutral,0.7619268298149109,positive,0.5123854279518127
42562,開心打開心打,1,positive,0.8333441615104675,positive,0.9999152421951294
42563,不是每隊都能進嗎,1,,,positive,0.97531259059906
42564,季後賽何時開打,1,,,positive,0.8382115364074707
42565,雙方都保留實力尤其是mizuno,1,,,positive,0.9981415271759032
42566,下週,1,,,positive,0.7670361995697021
42567,下週,1,,,positive,0.7670361995697021
42568,難怪看得真的蠻歡樂,1,positive,0.9122455716133118,positive,0.9999291896820068
42569,給大專預熱吧,1,positive,0.6348311305046082,positive,0.9988914132118224
42570,排名,1,positive,0.5827355980873108,negative,0.9511367082595824
42571,像友誼賽的練球,1,positive,0.5745787620544434,negative,0.9996080994606018
42572,已經打了一週了今天就打快樂吧,1,positive,0.6870524287223816,positive,0.9999409914016724
42573,超辛苦,1,negative,0.8446420431137085,negative,0.9601793885231018
42574,我也想打play,1,positive,0.5031644105911255,positive,0.9672293663024902
42575,好不容易可以在場上看這麼長時間的阿璽 放声大哭 ,1,,,negative,0.999897599220276
42576,是,1,,,negative,0.8591436147689819
42577,對的,1,positive,0.6590858697891235,negative,0.9996308088302612
42578,這樣也要抓,1,positive,0.5250848531723022,negative,0.9998304843902588
42579,石靜上鏡,1,,,positive,0.9989711046218872
42580,笑死阿璽粉絲團,1,negative,0.831392228603363,negative,0.9995076656341552
42581,啊 結束,1,,,negative,0.944464147090912
42582, 斜眼笑  ,1,,,positive,0.994211494922638
42583,mizuno是很多傷兵嗎,1,negative,0.6446592807769775,negative,0.7903191447257996
42584,XDDD,1,positive,0.5024776458740234,positive,0.5311833620071411
42585,轉了一圈,1,,,negative,0.99918133020401
42586,好可愛的反應,1,positive,0.9313550591468812,positive,0.9988288283348083
42587,抹布抽得太順手了吧XDD,1,,,positive,0.8981679081916809
42588,觀眾跑光了,1,,,negative,0.99986732006073
42589,我的意思是 兩邊都在練兵 也就不存在誰不想幫誰練兵這種說法吧,1,,,positive,0.9994131326675416
42590,畢竟八點半了,1,,,positive,0.97939932346344
42591,我不想解釋了好累,1,negative,0.5394061207771301,negative,0.9999061822891236
42592,朱嘴巴歪歪,1,negative,0.8241618871688843,negative,0.999884843826294
42593,他都畢業多久了,1,positive,0.5602968335151672,negative,0.99210125207901
42594,賣鬧欸,1,positive,0.5407960414886475,negative,0.9996858835220336
42595,所以他沒受傷顧慮幾乎球都給他打,1,positive,0.639825701713562,positive,0.9999619722366332
42596,三十歲出頭哪是中年,1,,,negative,0.9998637437820436
42597,緩緩時間,1,,,positive,0.9418849349021912
42598, 壯年,1,positive,0.6806417107582092,positive,0.9933428764343262
42599,不是還在讀研究所,1,,,positive,0.9194528460502625
42600,感覺像女友團,1,positive,0.8725616335868835,negative,0.999298095703125
42601,現場觀眾是不是少很多,1,,,negative,0.9957941770553588
42602,因為太晚了吧,1,negative,0.7586661577224731,negative,0.9867650270462036
42603,感覺剩親友團了,1,,,negative,0.9998446702957152
42604,畢竟時間很晚了,1,,,negative,0.9927051663398744
42605,重點場打完了吧 xdd,1,,,positive,0.9998281002044678
42606,好像也是,1,positive,0.6547053456306458,negative,0.928491234779358
42607,那這樣要線審幹嘛XD,1,,,negative,0.9952495098114014
42608,線審就是輔助而已,1,positive,0.5065637230873108,negative,0.999292016029358
42609,阿璽今天表現的很好了 做成心形的双手  做成心形的双手 ,1,positive,0.9725640416145324,positive,0.999573051929474
42610,某個程度上來說 是這樣沒錯啊XD,1,,,positive,0.9999661445617676
42611,了解 嘿嘿 ,1,positive,0.6835685968399048,positive,0.99991774559021
42612,抖M,1,,,negative,0.999854564666748
42613,出手慢是核心的問題嗎,1,,,negative,0.9998051524162292
42614,打球太鬆了 ,1,negative,0.7661292552947998,negative,0.9994341731071472
42615,畢竟最後決定的還是主審,1,,,positive,0.9361669421195984
42616,最後一場也不能提早下班,1,,,negative,0.9991483688354492
42617,剛講完,1,positive,0.5183935165405273,positive,0.996196985244751
42618,naku po,1,,,negative,0.685921847820282
42619,我如果說歹戲拖棚應該會被罵,1,negative,0.7961030602455139,negative,0.9930631518363952
42621,線審累了啦,1,negative,0.5820841789245605,negative,0.6780390739440918
42622,放掉 ,1,,,negative,0.9992570281028748
42623,照這架式感覺要五場了,1,positive,0.6269051432609558,negative,0.9997658133506776
42624,剛好示範線審的作用主審可以不要理他XD,1,,,negative,0.9999562501907348
42625,畢竟今天線審運動量也夠多了,1,positive,0.7076385617256165,positive,0.999817669391632
42626,司線,1,positive,0.5089224576950073,positive,0.8823144435882568
42627,感謝說明,1,positive,0.901886522769928,positive,0.999848246574402
42628,線審如果連四場比賽也是很累,1,negative,0.5309471487998962,negative,0.99820876121521
42629,郭家銘是不是要減,1,,,negative,0.9615398049354552
42630,變太大隻 ,1,negative,0.7006961107254028,negative,0.997394323348999
42631,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
42632,不知道他體重多少,1,,,positive,0.9332137703895568
42633,哇爬過去了,1,negative,0.5011600852012634,negative,0.9223802089691162
42634,可以給他加薪嗎,1,positive,0.6565727591514587,positive,0.7751486897468567
42635,jusko ang tagal Ng labab,1,negative,0.5746163129806519,negative,0.6352545022964478
42636,加200塊也可以,1,positive,0.8162696957588196,negative,0.9930134415626526
42637,嗚嗚嗚嗚大家今天打球的心情都很好 羞涩微笑 ,1,positive,0.8952061533927917,positive,0.9999078512191772
42638,可能只能給他加雞腿XD,1,,,negative,0.9990009665489196
42639,嗚嗚,1,,,negative,0.9936965107917786
42640,笑死,1,negative,0.8396041989326477,negative,0.9958176016807556
42641,好尷尬,1,negative,0.502806544303894,negative,0.986362099647522
42642,我剛剛有看到,1,,,positive,0.9370421171188354
42643,ㄟ,1,,,negative,0.810914158821106
42645,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
42647,令人疑惑的,1,negative,0.8069592118263245,negative,0.9997101426124572
42648,這,1,,,positive,0.6055907607078552
42649,不要惹他們不開心,1,negative,0.816534161567688,positive,0.9571318626403807
42650,放飛了,1,,,negative,0.9997342228889464
42652,還沒過10點CONTI沒有加成XD,1,,,negative,0.9999361038208008
42653,傻眼了XDD,1,negative,0.7738274335861206,negative,0.9989809393882751
42654,一切都在計畫中,1,,,positive,0.9983664155006408
42655, 小丑脸  小丑脸  小丑脸 ,1,negative,0.7283012866973877,negative,0.9998860359191896
42656,扮豬吃老虎,1,,,negative,0.9999256134033204
42657,好好笑,1,positive,0.9623358845710754,positive,0.9984172582626344
42658,工作人員 累了,1,negative,0.5503126382827759,negative,0.9834536910057068
42659,超好笑大家都矇,1,positive,0.9628922939300536,positive,0.9994627833366394
42660,累了XD,1,,,negative,0.999663472175598
42661,好想喝橙芝汗,1,positive,0.7403990626335144,positive,0.9999164342880248
42662,竟然還沒打完,1,negative,0.5368682742118835,positive,0.9521109461784364
42663,馬卡能量飲,1,positive,0.7220192551612854,positive,0.8654846549034119
42664,漂浮球,1,positive,0.5135449171066284,negative,0.997367799282074
42665,天啊,1,positive,0.50828617811203,negative,0.9915069937705994
42666,換朱,1,,,negative,0.9978892207145692
42667,康堤要拿2勝了,1,positive,0.6064065098762512,positive,0.8437759876251221
42668,阿璽,1,positive,0.5454288721084595,positive,0.9524216651916504
42669,快樂阿璽快樂打球,1,positive,0.7702484726905823,positive,0.9987634420394896
42670,哇喔,1,positive,0.6766932606697083,positive,0.9996839761734008
42671,哇太扯了,1,negative,0.8700410723686218,negative,0.9998817443847656
42672,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
42673,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
42674,哇黃鷹這球 好扯,1,negative,0.5810188055038452,negative,0.9997441172599792
42675,大家都累了XD,1,negative,0.5168250203132629,negative,0.6772128343582153
42676,今天的賽程有夠滿欸,1,positive,0.7143908143043518,negative,0.9430072903633118
42677,先搶兩分再說,1,,,positive,0.990057408809662
42678,陳朝ㄒㄧˉ,1,,,negative,0.5922502875328064
42679,週日都特別累,1,,,negative,0.9989625215530396
42680,大家都累了 笑得满地打滚  笑得满地打滚  笑得满地打滚  笑得满地打滚  笑得满地打滚 ,1,positive,0.827361524105072,positive,0.9991069436073304
42681,明天要上班,1,,,positive,0.958596169948578
42682,ㄒㄧˇ,1,,,negative,0.908975064754486
42683,璽,1,,,negative,0.5358682870864868
42684,發,1,positive,0.5204123258590698,positive,0.9282451272010804
42685,發太好笑了吧,1,positive,0.9487305283546448,negative,0.7795495390892029
42686,怎樣沒水準,1,,,negative,0.9999293088912964
42687,怎樣沒水準 恳求的脸 ,1,,,negative,0.9997971653938292
42688,發拉,1,,,positive,0.8298377394676208
42689,怎樣沒水準說阿,1,,,negative,0.999926209449768
42690,發起來,1,,,positive,0.793661892414093
42691,應該吧,1,positive,0.5636361241340637,negative,0.96316659450531
42692,3分會很辛苦,1,,,positive,0.9965142607688904
42693,之前也有對著對手喊聲,1,,,positive,0.8034890294075012
42694,還好啦黃鶯下球不就打回去了嗎XD,1,positive,0.7511619925498962,positive,0.999717891216278
42695,在說了啦,1,positive,0.5009880065917969,positive,0.9649874567985536
42696,扯平了,1,negative,0.577010452747345,negative,0.99993097782135
42697,有小小火藥味正常啦,1,positive,0.5978893637657166,positive,0.9542757868766784
42698,喜歡看火藥味小聲,1,positive,0.8728593587875366,positive,0.9993282556533812
42699,還好啦,1,positive,0.9097946882247924,positive,0.9963347911834716
42700,蛤 哪一球啊,1,,,negative,0.9997022747993468
42701,瞪爛,1,negative,0.5114154815673828,negative,0.9991722106933594
42702,沒講錯了,1,,,positive,0.8950450420379639
42703,剩一分了,1,,,negative,0.8726038932800293
42704,寄,1,positive,0.514599084854126,negative,0.836758017539978
42705,毫無懸念,1,neutral,0.7167442440986633,positive,0.921108603477478
42706,QQ,1,,,negative,0.9849786162376404
42707,吼吼吼,1,positive,0.5649159550666809,negative,0.9449727535247804
42708,這個唇語太明顯了,1,negative,0.6383737921714783,negative,0.9998664855957032
42709,不意外,1,,,negative,0.6863396763801575
42710,催一下,1,,,positive,0.7847295999526978
42711,催下去,1,,,negative,0.999755322933197
42712,啊 ,1,,,negative,0.9033620357513428
42713,酷喔,1,positive,0.7704131603240967,positive,0.9971574544906616
42714,XD,1,,,negative,0.8858829140663147
42716,有點意外XDDD,1,,,positive,0.9764316082000732
42717,888,1,positive,0.5257434844970703,positive,0.9944300055503844
42718,臭臭,1,negative,0.9070612788200378,negative,0.9999716281890868
42719,congrats mizuno,1,positive,0.7888844013214111,negative,0.975538969039917
42720,辛苦兩隊了,1,,,positive,0.9999407529830932
42721,再見擦網,1,,,negative,0.9744045734405518
42722,有備而來喔發,1,positive,0.6496313810348511,positive,0.999961256980896
42723,軸了一週真的好辛苦 恳求的脸 ,1,positive,0.9050119519233704,positive,0.9990704655647278
42724,猜個 美發  苦笑 ,1,,,positive,0.7266028523445129
42725,猜美辰,1,positive,0.7857589721679688,positive,0.8389884233474731
42726,官網有賽程,1,positive,0.5299392938613892,positive,0.9924682974815368
42727,請上官網,1,,,positive,0.9951051473617554
42728,有排出來,1,positive,0.5298157930374146,negative,0.982211172580719
42729,笑死,1,negative,0.8396041989326477,negative,0.9958176016807556
42730,yougotthis,1,,,negative,0.997320592403412
42731,17分 有兇,1,negative,0.7114653587341309,negative,0.9815824031829834
42732,小恩是最多分的,1,positive,0.5268324017524719,positive,0.7281936407089233
42733,謝謝大家,1,positive,0.8969053030014038,positive,0.9314635396003724
42734,大家辛苦了,1,,,positive,0.9997239708900452
42735,辛苦囉,1,negative,0.5032451152801514,positive,0.999964952468872
42736,所有人,1,positive,0.5539162158966064,negative,0.9387105107307434
42737,謝謝大家辛苦了,1,positive,0.880490779876709,positive,0.9995835423469543
42738,可愛紹平 再看一次一樣可愛,1,positive,0.8200260996818542,positive,0.999958038330078
42739,妹子也穿太少,1,negative,0.5022993087768555,negative,0.9992446899414062
42740,剛剛那女生好正,1,positive,0.8785581588745117,positive,0.7588454484939575
42741,今天洪容發沒有打嗎,1,,,positive,0.5462388396263123
42742,啊對不起 看錯了 笑得满地打滚 ,1,negative,0.6590287089347839,negative,0.9965721368789672
42743,鄒柏韋出來打球,1,,,positive,0.9975376129150392
42744,二連戰,1,positive,0.533417820930481,positive,0.7292339205741882
42745,ㄈ,1,,,negative,0.9424958825111388
42746,曬黑袖套 苦笑 ,1,negative,0.6520049571990967,negative,0.999444544315338
42747,hey,1,,,positive,0.6841118931770325
42748,拐,1,,,negative,0.7149131894111633
42749,有喔,1,positive,0.5479955673217773,positive,0.990365207195282
42750,幹,1,,,negative,0.8561846017837524
42752,完了,1,,,negative,0.99860942363739
42753,嗨咖,1,positive,0.5269275307655334,positive,0.9991821646690368
42754,李尼去哪了,1,,,negative,0.9998934268951416
42755,kerker,1,,,negative,0.6969859600067139
42756,休息的樣子,1,,,positive,0.999097228050232
42757,聽說受傷 受伤 ,1,negative,0.9214135408401488,positive,0.9996975660324096
42758,李尼養傷,1,negative,0.571571946144104,positive,0.9827118515968324
42759,受傷,1,negative,0.8317434787750244,negative,0.9896983504295348
42760,休半年的樣子,1,,,negative,0.9993529915809632
42761,昨天有提到,1,,,positive,0.9986155033111572
42762,看來不到兩點就可以結束,1,,,positive,0.9998155236244202
42763,李尼去年那種打法不受傷也很難,1,,,negative,0.9983554482460022
42764,他妹妹明年不知道會不會進企排,1,,,positive,0.9997958540916444
42765,Byran 真的有料ㄟ,1,positive,0.5766463875770569,positive,0.9899055361747742
42766,黏一點就有,1,,,negative,0.999756157398224
42767,Cool,1,positive,0.9115550518035888,positive,0.9251527786254884
42768,淚往肚裡流,1,negative,0.5428019762039185,negative,0.9848167300224304
42769,不科學,1,negative,0.6810433268547058,negative,0.9999645948410034
42770,沒跳發,1,,,negative,0.9979162812232972
42772,彰師大體育館的警鈴又在響了,1,positive,0.7758685946464539,positive,0.9994148015975952
42773,終於看到林國均了ಥ_ಥ,1,,,positive,0.9999629259109496
42774,還是有跟上來,1,,,negative,0.8456127047538757
42775,taipower,1,positive,0.5539183020591736,positive,0.9701458811759948
42776,How many teams are here,1,positive,0.5174480676651001,negative,0.961713433265686
42777,看來是有,1,positive,0.5766057968139648,negative,0.6799529194831848
42778,6team,1,positive,0.5123106837272644,negative,0.9914480447769164
42779,6 teams,1,positive,0.5247399210929871,negative,0.5282607674598694
42780,for man ,1,positive,0.7617728114128113,negative,0.9913544058799744
42781,可下音樂,1,positive,0.6530687212944031,positive,0.6682336926460266
42782,KaLiKaLee 我也有发现 还以为换名之类的,1,,,positive,0.8202933669090271
42783,不能撥,1,,,negative,0.9997443556785583
42784,沒有,1,neutral,0.5538296699523926,negative,0.9926583170890808
42785,現在大部分都在試陣容試默契吧,1,,,positive,0.8595224022865295
42786,謝謝,1,positive,0.8012592196464539,positive,0.652812659740448
42787,洪熙鈞有上場了嗎,1,positive,0.5535349249839783,positive,0.9988822340965272
42788,有 熙鈞有上場,1,positive,0.6710631847381592,negative,0.5595041513442993
42789,菲律賓,1,positive,0.5239008069038391,negative,0.9924169778823853
42790,菲律賓,1,positive,0.5239008069038391,negative,0.9924169778823853
42791,歐謝謝,1,positive,0.7137892246246338,positive,0.9692108631134032
42792,有點好奇國均上過場了嗎,1,,,negative,0.515025794506073
42793,沒籃網,1,,,negative,0.9986273050308228
42794,一球一分,1,positive,0.5015343427658081,negative,0.5389644503593445
42795,白色,1,neutral,0.5430313348770142,positive,0.9984843134880066
42796,想問一下李興國現在在哪裡嗎,1,,,positive,0.9806658625602722
42797,泰國的樣子,1,positive,0.5049641132354736,negative,0.9190484285354614
42798,馬來西亞,1,,,positive,0.8246990442276001
42799,抱歉 記錯了 偷看 ,1,negative,0.7373450398445129,positive,0.9906332492828368
42800,旅外嗎,1,positive,0.5390284061431885,negative,0.9741486310958862
42801,一段時間沒看企排了,1,,,negative,0.9998713731765748
42802,88,1,positive,0.5064260363578796,negative,0.9907804131507874
42803,對,1,positive,0.6439812779426575,negative,0.6916255354881287
42804,對,1,positive,0.6439812779426575,negative,0.6916255354881287
42805,GG,1,,,positive,0.7747761011123657
42806,為啥連兩天打,1,,,negative,0.9984606504440308
42807,賽程有時候就是會這樣 正常,1,,,positive,0.5368225574493408
42808,go bagunas,1,positive,0.8801857233047485,positive,0.8469268679618835
42809,出來啊,1,,,negative,0.5605359077453613
42810,same congats agep,1,,,positive,0.9888023734092712
42811,Ageo,1,positive,0.5075464248657227,positive,0.8790706396102905
42812,AJ same LOL,1,positive,0.6368012428283691,negative,0.9036317467689514
42813,ageo won todays game ,1,positive,0.6381843686103821,positive,0.9988071918487548
42814,same here,1,positive,0.5273047685623169,positive,0.9473680853843688
42815,31 yata,1,,,negative,0.9919780492782592
42816,potatomato No2 7 20 last avc cup,1,positive,0.5417628884315491,positive,0.995686411857605
42817,哇嗚 還有一個月,1,,,positive,0.9373651146888732
42818,啊就大會排的啊,1,,,negative,0.9896227121353148
42820,這個跳起來讓人懷疑還有地心引力嗎,1,negative,0.6343616843223572,negative,0.97917640209198
42821,笑死這離踩線也差太多,1,negative,0.8513907194137573,negative,0.99996018409729
42822,跳爆高,1,negative,0.5272139310836792,positive,0.8193686008453369
42823,今年例行賽會打幾輪,1,,,positive,0.907095432281494
42824,跳超高,1,positive,0.7206072807312012,positive,0.8549824953079224
42825,NO哥還是老江湖,1,,,negative,0.967580020427704
42826,拐氣,1,negative,0.719383716583252,negative,0.992918074131012
42827,西米現在是有傷,1,negative,0.7948449850082397,negative,0.8676689863204956
